id_municipio,nome_municipio,latitude,longitude,ano,sigla_uf,bioma,data_hora,Precipitação Total < 10mm,Pressão Atmosférica entre 1015 e 1020 hPa,Temperatura Bulbo seco ACIMA DE 30°C,Temperatura Pt Orvalho abaixo de 10°C,Vento com velocidade maior que 30Km/h,Rajada max > 10 m/s,Umidade relativa do ar < 30%,Radiação Solar acima de  4 kWh/m²,Fogo
3552700,Tabatinga,-21623.0,-48601.0,2012,SP,Cerrado,8/23/2012 17:31,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21695.0,-48664.0,2013,SP,Cerrado,7/29/2013 17:07,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21751.0,-48624.0,2013,SP,Cerrado,7/31/2013 16:55,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21739.0,-48562.0,2014,SP,Cerrado,8/21/2014 16:43,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21731.0,-48704.0,2014,SP,Cerrado,8/14/2014 16:37,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21826.0,-48.68,2016,SP,Cerrado,2/7/2016 16:49,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21683.0,-48536.0,2017,SP,Cerrado,8/27/2017 16:55,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21.74632,-48.62305,2021,SP,Cerrado,8/10/2021 16:30,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21.6271,-48.62364,2021,SP,Cerrado,9/1/2021 17:32,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21663.0,-48507.0,2003,SP,Cerrado,1/9/2003 16:52,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21636.0,-48515.0,2004,SP,Cerrado,6/18/2004 17:05,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21694.0,-48636.0,2004,SP,Cerrado,11/25/2004 17:05,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21657.0,-48.63,2009,SP,Cerrado,10/17/2009 16:52,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21721.0,-48.57,2011,SP,Cerrado,9/19/2011 17:00,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21741.0,-48713.0,2011,SP,Cerrado,9/1/2011 17:13,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21.63,-48603.0,2013,SP,Cerrado,9/19/2013 16:43,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21732.0,-48637.0,2013,SP,Cerrado,4/24/2013 17:08,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21719.0,-48619.0,2013,SP,Cerrado,8/12/2013 17:20,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21741.0,-48729.0,2014,SP,Cerrado,8/24/2014 17:13,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21693.0,-48711.0,2015,SP,Cerrado,8/13/2015 17:01,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21675.0,-48548.0,2017,SP,Cerrado,8/27/2017 16:55,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21746.0,-48723.0,2019,SP,Cerrado,8/20/2019 17:25,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21661.0,-48579.0,2004,SP,Cerrado,6/23/2004 17:24,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21646.0,-48668.0,2009,SP,Cerrado,7/18/2009 17:11,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21744.0,-48671.0,2009,SP,Cerrado,10/2/2009 17:35,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21684.0,-48644.0,2010,SP,Cerrado,9/21/2010 17:20,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21.65,-48573.0,2012,SP,Cerrado,3/19/2012 16:24,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21738.0,-48.64,2012,SP,Cerrado,8/22/2012 16:49,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21655.0,-48585.0,2012,SP,Cerrado,4/3/2012 17:20,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21688.0,-48677.0,2013,SP,Cerrado,5/1/2013 17:14,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21751.0,-48623.0,2018,SP,Cerrado,9/2/2018 17:25,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21754.0,-48.64,2018,SP,Cerrado,9/2/2018 17:25,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21802.0,-48718.0,2019,SP,Cerrado,8/31/2019 17:05,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21666.0,-48606.0,2019,SP,Cerrado,8/31/2019 17:05,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21743.0,-48648.0,2019,SP,Cerrado,9/27/2019 16:45,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21739.0,-48608.0,2019,SP,Cerrado,8/31/2019 17:05,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21.62861,-48605.0,2021,SP,Cerrado,9/1/2021 17:32,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21669.0,-48525.0,2003,SP,Cerrado,2/10/2003 16:52,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21711.0,-48.57,2006,SP,Cerrado,5/16/2006 16:59,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21.67,-48.64,2007,SP,Cerrado,4/19/2007 16:49,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21708.0,-48703.0,2008,SP,Cerrado,3/31/2008 16:30,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21634.0,-48575.0,2009,SP,Cerrado,3/9/2009 16:41,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21663.0,-48615.0,2010,SP,Cerrado,10/22/2010 16:37,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21679.0,-48573.0,2012,SP,Cerrado,11/12/2012 16:36,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21729.0,-48706.0,2013,SP,Cerrado,10/24/2013 17:13,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21631.0,-48609.0,2013,SP,Cerrado,9/19/2013 16:43,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21.62412,-48.51126,2022,SP,Cerrado,1/15/2022 16:43,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21632.0,-48664.0,2009,SP,Cerrado,4/1/2009 16:48,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21694.0,-48694.0,2009,SP,Cerrado,1/9/2009 16:59,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21628.0,-48569.0,2010,SP,Cerrado,4/16/2010 17:09,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21656.0,-48533.0,2012,SP,Cerrado,1/31/2012 16:24,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21735.0,-48655.0,2012,SP,Cerrado,9/2/2012 16:30,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21741.0,-48674.0,2012,SP,Cerrado,9/2/2012 16:30,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21765.0,-48688.0,2013,SP,Cerrado,10/24/2013 17:13,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21716.0,-48.67,2013,SP,Cerrado,9/27/2013 17:32,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21.73,-48617.0,2013,SP,Cerrado,8/12/2013 17:20,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21.74,-48712.0,2014,SP,Cerrado,8/24/2014 17:13,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21694.0,-48593.0,2018,SP,Cerrado,6/2/2018 17:00,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21747.0,-48634.0,2018,SP,Cerrado,9/2/2018 17:25,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21801.0,-48708.0,2019,SP,Cerrado,8/31/2019 17:05,1,1,1,1,1,1,1,1,1
3552700,Tabatinga,-21702.0,-48.66,2019,SP,Cerrado,8/31/2019 17:05,1,1,1,1,1,1,1,1,1
3554755,Trabiju,-22027.0,-48373.0,2005,SP,Cerrado,5/4/2005 17:03,1,1,1,1,1,1,1,1,1
3554755,Trabiju,-22027.0,-48371.0,2010,SP,Cerrado,8/15/2010 17:02,1,1,1,1,1,1,1,1,1
3554755,Trabiju,-22.02,-48371.0,2017,SP,Cerrado,8/30/2017 17:25,1,1,1,1,1,1,1,1,1
3554755,Trabiju,-22028.0,-48383.0,2005,SP,Cerrado,5/4/2005 17:03,1,1,1,1,1,1,1,1,1
3554755,Trabiju,-22063.0,-48326.0,2010,SP,Cerrado,8/29/2010 17:14,1,1,1,1,1,1,1,1,1
3554755,Trabiju,-22.03926,-48.40919,2021,SP,Cerrado,8/22/2021 16:54,1,1,1,1,1,1,1,1,1
3554755,Trabiju,-22066.0,-48314.0,2004,SP,Cerrado,6/18/2004 17:05,1,1,1,1,1,1,1,1,1
3554755,Trabiju,-22029.0,-48381.0,2010,SP,Cerrado,8/15/2010 17:02,1,1,1,1,1,1,1,1,1
3554755,Trabiju,-22027.0,-48363.0,2011,SP,Cerrado,9/8/2011 17:19,1,1,1,1,1,1,1,1,1
3554755,Trabiju,-22071.0,-48317.0,2005,SP,Cerrado,11/7/2005 16:45,1,1,1,1,1,1,1,1,1
3554755,Trabiju,-22044.0,-48416.0,2014,SP,Cerrado,8/23/2014 16:30,1,1,1,1,1,1,1,1,1
3554755,Trabiju,-22031.0,-48397.0,2008,SP,Cerrado,7/17/2008 16:56,1,1,1,1,1,1,1,1,1
3554755,Trabiju,-22065.0,-48304.0,2004,SP,Cerrado,6/18/2004 17:05,1,1,1,1,1,1,1,1,1
3554755,Trabiju,-22001.0,-48313.0,2005,SP,Cerrado,7/12/2005 17:22,1,1,1,1,1,1,1,1,1
3554755,Trabiju,-22012.0,-48333.0,2008,SP,Cerrado,9/3/2008 16:56,1,1,1,1,1,1,1,1,1
3554755,Trabiju,-22065.0,-48332.0,2010,SP,Cerrado,8/29/2010 17:14,1,1,1,1,1,1,1,1,1
3554755,Trabiju,-22016.0,-48327.0,2014,SP,Cerrado,8/25/2014 16:18,1,1,1,1,1,1,1,1,1
3554755,Trabiju,-22009.0,-48333.0,2008,SP,Cerrado,9/1/2008 17:08,1,1,1,1,1,1,1,1,1
3554755,Trabiju,-22016.0,-48365.0,2011,SP,Cerrado,9/8/2011 17:19,1,1,1,1,1,1,1,1,1
3554755,Trabiju,-22024.0,-48349.0,2011,SP,Cerrado,9/8/2011 17:19,1,1,1,1,1,1,1,1,1
3554755,Trabiju,-21994.0,-48318.0,2014,SP,Cerrado,8/24/2014 17:13,1,1,1,1,1,1,1,1,1
3554755,Trabiju,-22046.0,-48355.0,2004,SP,Cerrado,7/31/2004 16:47,1,1,1,1,1,1,1,1,1
3554755,Trabiju,-22048.0,-48411.0,2014,SP,Cerrado,8/23/2014 16:30,1,1,1,1,1,1,1,1,1
3554755,Trabiju,-22014.0,-48351.0,2011,SP,Cerrado,9/8/2011 17:19,1,1,1,1,1,1,1,1,1
3554755,Trabiju,-22.04,-48363.0,2006,SP,Cerrado,6/29/2006 17:24,1,1,1,1,1,1,1,1,1
3554755,Trabiju,-21992.0,-48306.0,2014,SP,Cerrado,8/24/2014 17:13,1,1,1,1,1,1,1,1,1
3554755,Trabiju,-21998.0,-48328.0,2014,SP,Cerrado,8/25/2014 16:18,1,1,1,1,1,1,1,1,1
3554755,Trabiju,-22036.0,-48345.0,2006,SP,Cerrado,6/29/2006 17:24,1,1,1,1,1,1,1,1,1
3554755,Trabiju,-22.03,-48386.0,2008,SP,Cerrado,7/17/2008 16:56,1,1,1,1,1,1,1,1,1
3554755,Trabiju,-22029.0,-48376.0,2008,SP,Cerrado,7/17/2008 16:56,1,1,1,1,1,1,1,1,1
3554755,Trabiju,-22047.0,-48409.0,2016,SP,Cerrado,8/29/2016 17:13,1,1,1,1,1,1,1,1,1
3554755,Trabiju,-22.03789,-48.39877,2021,SP,Cerrado,8/22/2021 16:54,1,1,1,1,1,1,1,1,1
3554755,Trabiju,-22053.0,-48413.0,2005,SP,Cerrado,11/20/2005 16:14,1,1,1,1,1,1,1,1,1
3554755,Trabiju,-22057.0,-48417.0,2007,SP,Cerrado,10/6/2007 17:25,1,1,1,1,1,1,1,1,1
3554755,Trabiju,-22028.0,-48343.0,2014,SP,Cerrado,5/15/2014 16:56,1,1,1,1,1,1,1,1,1
3554755,Trabiju,-22033.0,-48316.0,2019,SP,Cerrado,8/8/2019 17:00,1,1,1,1,1,1,1,1,1
3501707,Américo Brasiliense,-21726.0,-48065.0,2013,SP,Cerrado,9/8/2013 17:01,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21733.0,-48033.0,2007,SP,Cerrado,7/3/2007 16:30,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21751.0,-48114.0,2020,SP,Cerrado,4/4/2020 17:00,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21.74109,-48.06145,2021,SP,Cerrado,9/5/2021 17:07,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21749.0,-48113.0,2003,SP,Cerrado,7/9/2003 17:10,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21707.0,-48.04,2012,SP,Cerrado,9/19/2012 17:13,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21746.0,-48116.0,2016,SP,Cerrado,5/6/2016 16:43,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21718.0,-47941.0,2017,SP,Cerrado,9/10/2017 17:07,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21739.0,-47.98,2020,SP,Cerrado,10/2/2020 17:15,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21.71,-47953.0,2017,SP,Cerrado,9/10/2017 17:07,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21694.0,-47926.0,2018,SP,Cerrado,9/1/2018 16:40,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21718.0,-48136.0,2010,SP,Cerrado,8/1/2010 16:49,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21712.0,-47963.0,2017,SP,Cerrado,9/10/2017 17:07,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21714.0,-47997.0,2020,SP,Cerrado,10/1/2020 16:35,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21737.0,-48.12,2006,SP,Cerrado,6/1/2006 16:59,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21738.0,-48129.0,2006,SP,Cerrado,6/1/2006 16:59,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21759.0,-48104.0,2003,SP,Cerrado,7/9/2003 17:10,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21751.0,-48056.0,2004,SP,Cerrado,2/4/2004 16:58,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21693.0,-47952.0,2007,SP,Cerrado,7/2/2007 17:25,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21707.0,-48056.0,2010,SP,Cerrado,8/26/2010 16:43,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21704.0,-47956.0,2014,SP,Cerrado,6/17/2014 17:38,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21721.0,-47962.0,2017,SP,Cerrado,9/10/2017 17:07,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21739.0,-48.1,2004,SP,Cerrado,7/4/2004 17:05,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21706.0,-48133.0,2005,SP,Cerrado,3/19/2005 16:52,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21759.0,-48107.0,2010,SP,Cerrado,8/10/2010 16:43,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21748.0,-48.11,2016,SP,Cerrado,5/6/2016 16:43,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21741.0,-48106.0,2020,SP,Cerrado,4/4/2020 17:00,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21.73023,-48.05278,2021,SP,Cerrado,9/5/2021 17:07,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21696.0,-47975.0,2021,SP,Cerrado,7/10/2021 17:10,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21759.0,-48111.0,2003,SP,Cerrado,7/9/2003 17:10,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21757.0,-48053.0,2008,SP,Cerrado,7/18/2008 17:38,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21.71,-48114.0,2010,SP,Cerrado,2/22/2010 16:51,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21694.0,-47963.0,2021,SP,Cerrado,7/10/2021 17:10,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21728.0,-48074.0,2013,SP,Cerrado,9/8/2013 17:01,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21716.0,-48102.0,2013,SP,Cerrado,8/4/2013 16:31,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21757.0,-48099.0,2003,SP,Cerrado,7/9/2003 17:10,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21711.0,-47989.0,2014,SP,Cerrado,6/17/2014 17:38,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21.70469,-48043.0,2022,SP,Cerrado,2/21/2022 17:02,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21729.0,-48131.0,2006,SP,Cerrado,6/1/2006 16:59,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21705.0,-48041.0,2010,SP,Cerrado,8/26/2010 16:43,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21728.0,-48067.0,2019,SP,Cerrado,9/14/2019 17:15,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21.72864,-48.04252,2021,SP,Cerrado,9/5/2021 17:07,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21.73184,-48.06311,2021,SP,Cerrado,9/5/2021 17:07,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21.73949,-48.05113,2021,SP,Cerrado,9/5/2021 17:07,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21719.0,-48099.0,2005,SP,Cerrado,7/14/2005 17:10,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21709.0,-48052.0,2012,SP,Cerrado,9/19/2012 17:13,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21732.0,-47.97,2017,SP,Cerrado,9/10/2017 17:07,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21.73,-47.96,2017,SP,Cerrado,9/10/2017 17:07,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21719.0,-47951.0,2017,SP,Cerrado,9/10/2017 17:07,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21.71,-48004.0,2020,SP,Cerrado,10/1/2020 16:35,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21701.0,-47937.0,2009,SP,Cerrado,1/9/2009 16:59,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21728.0,-48135.0,2010,SP,Cerrado,8/1/2010 16:49,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21744.0,-48102.0,2016,SP,Cerrado,5/6/2016 16:43,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21746.0,-48096.0,2016,SP,Cerrado,5/6/2016 16:43,0,1,1,1,1,1,1,1,0
3501707,Américo Brasiliense,-21741.0,-47969.0,2017,SP,Cerrado,9/10/2017 17:07,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22142.0,-47.75,2005,SP,Cerrado,8/3/2005 16:45,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22075.0,-47622.0,2013,SP,Cerrado,8/1/2013 17:38,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22092.0,-47616.0,2013,SP,Cerrado,9/12/2013 16:36,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22164.0,-47755.0,2018,SP,Cerrado,4/24/2018 16:55,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22122.0,-47737.0,2020,SP,Cerrado,9/8/2020 16:30,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22114.0,-47646.0,2007,SP,Cerrado,2/16/2007 16:37,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22102.0,-47611.0,2013,SP,Cerrado,7/15/2013 16:55,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22101.0,-47607.0,2013,SP,Cerrado,7/18/2013 17:26,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22079.0,-47613.0,2005,SP,Cerrado,6/17/2005 17:28,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22134.0,-47589.0,2007,SP,Cerrado,5/3/2007 17:01,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22052.0,-47723.0,2009,SP,Cerrado,5/6/2009 17:18,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22049.0,-47625.0,2011,SP,Cerrado,9/8/2011 17:19,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22134.0,-47701.0,2011,SP,Cerrado,5/5/2011 17:07,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22089.0,-47622.0,2013,SP,Cerrado,7/29/2013 17:07,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22.15,-47777.0,2014,SP,Cerrado,1/10/2014 17:26,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22133.0,-47734.0,2019,SP,Cerrado,8/31/2019 17:05,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22116.0,-47733.0,2020,SP,Cerrado,9/8/2020 16:30,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22106.0,-47703.0,2007,SP,Cerrado,6/11/2007 17:07,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22152.0,-47752.0,2008,SP,Cerrado,4/28/2008 16:55,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22073.0,-47745.0,2010,SP,Cerrado,9/23/2010 17:07,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22.1,-47592.0,2011,SP,Cerrado,9/30/2011 16:42,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22098.0,-47578.0,2011,SP,Cerrado,9/30/2011 16:42,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22159.0,-47757.0,2011,SP,Cerrado,2/6/2011 16:18,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22095.0,-47639.0,2013,SP,Cerrado,6/11/2013 17:07,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22072.0,-47645.0,2013,SP,Cerrado,8/2/2013 16:43,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22086.0,-47605.0,2006,SP,Cerrado,7/21/2006 16:48,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22152.0,-47687.0,2016,SP,Cerrado,10/9/2016 17:06,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22133.0,-47749.0,2020,SP,Cerrado,4/8/2020 16:35,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22.15365,-47.55408,2022,SP,Cerrado,7/25/2022 17:17,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22164.0,-47679.0,2005,SP,Cerrado,8/10/2005 16:51,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22116.0,-47667.0,2005,SP,Cerrado,8/23/2005 16:20,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22151.0,-47646.0,2010,SP,Cerrado,10/22/2010 16:37,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22165.0,-47662.0,2010,SP,Cerrado,10/22/2010 16:37,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22153.0,-47747.0,2010,SP,Cerrado,12/30/2010 16:55,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22138.0,-47777.0,2011,SP,Cerrado,7/26/2011 16:54,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22101.0,-47619.0,2013,SP,Cerrado,7/17/2013 16:43,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22152.0,-47753.0,2007,SP,Cerrado,6/20/2007 17:01,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22143.0,-47754.0,2008,SP,Cerrado,9/17/2008 17:09,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22083.0,-47744.0,2010,SP,Cerrado,9/23/2010 17:07,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22093.0,-47628.0,2013,SP,Cerrado,6/11/2013 17:07,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22098.0,-47636.0,2013,SP,Cerrado,4/21/2013 16:37,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22127.0,-47748.0,2019,SP,Cerrado,4/22/2019 16:35,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22122.0,-47745.0,2019,SP,Cerrado,4/18/2019 17:00,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22145.0,-47747.0,2008,SP,Cerrado,5/21/2008 17:01,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22159.0,-47.74,2011,SP,Cerrado,1/29/2011 17:07,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22162.0,-47654.0,2016,SP,Cerrado,8/26/2016 16:42,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22144.0,-47764.0,2008,SP,Cerrado,9/17/2008 17:09,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22064.0,-47729.0,2011,SP,Cerrado,8/16/2011 17:13,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22168.0,-47751.0,2011,SP,Cerrado,1/24/2011 16:49,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22086.0,-47619.0,2013,SP,Cerrado,4/20/2013 17:32,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22157.0,-47682.0,2017,SP,Cerrado,7/29/2017 17:25,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22113.0,-47746.0,2019,SP,Cerrado,6/5/2019 17:00,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22163.0,-47701.0,2003,SP,Cerrado,10/17/2003 16:45,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22163.0,-47669.0,2005,SP,Cerrado,8/10/2005 16:51,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22096.0,-47781.0,2005,SP,Cerrado,8/12/2005 16:39,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22143.0,-47762.0,2008,SP,Cerrado,5/27/2008 16:24,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22154.0,-47674.0,2008,SP,Cerrado,6/11/2008 17:20,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22149.0,-47718.0,2011,SP,Cerrado,2/9/2011 16:49,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22107.0,-47604.0,2011,SP,Cerrado,9/5/2011 16:48,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22145.0,-47647.0,2012,SP,Cerrado,7/1/2012 17:13,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22151.0,-47562.0,2014,SP,Cerrado,6/25/2014 16:49,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22154.0,-47555.0,2014,SP,Cerrado,6/25/2014 16:49,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22077.0,-47619.0,2016,SP,Cerrado,8/19/2016 16:36,0,1,1,1,1,1,1,1,0
3502002,Analândia,-22132.0,-47754.0,2020,SP,Cerrado,4/6/2020 16:45,0,1,1,1,1,1,1,1,0
