id_municipio	nome_municipio	latitude	longitude	ano	sigla_uf	bioma	data_hora
3548906	São Carlos	21.7820	47.8610	2007	SP	Cerrado	2/5/2007 16:55
3548906	São Carlos	22.0490	47.8890	2007	SP	Cerrado	10/17/2007 17:06
3548906	São Carlos	21.7570	47.87	2007	SP	Cerrado	7/31/2007 16:54
3548906	São Carlos	21.6830	47.9060	2010	SP	Cerrado	9/13/2010 16:31
3548906	São Carlos	21.7780	47.8990	2010	SP	Cerrado	8/24/2010 16:55
3548906	São Carlos	22.09	47.8830	2010	SP	Cerrado	8/13/2010 17:14
3548906	São Carlos	21.6490	47.8560	2010	SP	Cerrado	9/5/2010 17:20
3548906	São Carlos	21.7030	47.7640	2011	SP	Cerrado	8/25/2011 17:06
3548906	São Carlos	21.6170	47.8220	2011	SP	Cerrado	7/3/2011 16:48
3548906	São Carlos	21.9630	47.91	2014	SP	Cerrado	8/15/2014 17:20
3548906	São Carlos	21.8680	47.8640	2014	SP	Cerrado	8/26/2014 17:01
3548906	São Carlos	22.0820	47.8950	2019	SP	Cerrado	6/23/2019 16:45
3548906	São Carlos	22.1520	47.8890	2020	SP	Cerrado	8/10/2020 17:00
3548906	São Carlos	22.1160	47.9080	2020	SP	Cerrado	9/16/2020 17:15
3548906	São Carlos	21.9560	47.8760	2020	SP	Cerrado	5/18/2020 17:25
3548906	São Carlos	21.61282	47.82515	2021	SP	Cerrado	8/22/2021 16:54
3548906	São Carlos	22.08313	47.91796	2021	SP	Cerrado	7/26/2021 17:13
3548906	São Carlos	22.02684	47.92792	2021	SP	Cerrado	9/7/2021 16:54
3548906	São Carlos	21.69108	47.86164	2021	SP	Cerrado	8/23/2021 17:37
3548906	São Carlos	22.06913	48.06672	2021	SP	Cerrado	8/20/2021 17:07
3552700	Tabatinga	21.6370	48.5250	2004	SP	Cerrado	6/18/2004 17:05
3552700	Tabatinga	21.6540	48.5120	2006	SP	Cerrado	5/3/2006 17:29
3552700	Tabatinga	21.7390	48.6840	2008	SP	Cerrado	7/15/2008 17:08
3552700	Tabatinga	21.6690	48.65	2009	SP	Cerrado	8/17/2009 17:23
3552700	Tabatinga	21.7730	48.6340	2010	SP	Cerrado	8/12/2010 16:31
3552700	Tabatinga	21.6630	48.6150	2010	SP	Cerrado	10/11/2010 16:55
3552700	Tabatinga	21.6690	48.5170	2011	SP	Cerrado	11/8/2011 16:48
3552700	Tabatinga	21.6850	48.5760	2011	SP	Cerrado	9/23/2011 16:36
3552700	Tabatinga	21.7280	48.5480	2011	SP	Cerrado	12/21/2011 16:30
3552700	Tabatinga	21.6410	48.5610	2011	SP	Cerrado	8/23/2011 17:19
3552700	Tabatinga	21.6410	48.52	2011	SP	Cerrado	9/19/2011 17:00
3552700	Tabatinga	21.6370	48.56	2011	SP	Cerrado	9/19/2011 17:00
3552700	Tabatinga	21.6730	48.6310	2012	SP	Cerrado	10/25/2012 16:48
3552700	Tabatinga	21.6880	48.6960	2014	SP	Cerrado	8/22/2014 17:26
3552700	Tabatinga	21.7750	48.7310	2014	SP	Cerrado	8/23/2014 16:31
3552700	Tabatinga	21.7580	48.7060	2014	SP	Cerrado	8/23/2014 16:31
3552700	Tabatinga	21.76	48.7330	2014	SP	Cerrado	8/23/2014 16:31
3552700	Tabatinga	21.7370	48.5980	2019	SP	Cerrado	8/31/2019 17:05
3552700	Tabatinga	21.6940	48.7090	2020	SP	Cerrado	8/26/2020 16:56
3552700	Tabatinga	21.7240	48.5780	2021	SP	Cerrado	7/13/2021 17:40
3552700	Tabatinga	21.7170	48.5770	2004	SP	Cerrado	8/12/2004 17:11
3552700	Tabatinga	21.6670	48.6530	2005	SP	Cerrado	10/13/2005 16:51
3552700	Tabatinga	21.81	48.67	2006	SP	Cerrado	9/14/2006 16:55
3552700	Tabatinga	21.7480	48.6830	2008	SP	Cerrado	7/15/2008 17:08
3552700	Tabatinga	21.8020	48.6840	2010	SP	Cerrado	5/4/2010 16:57
3552700	Tabatinga	21.7110	48.61	2010	SP	Cerrado	7/8/2010 17:39
3552700	Tabatinga	21.7	48.5950	2011	SP	Cerrado	9/23/2011 16:36
3552700	Tabatinga	21.7110	48.7	2013	SP	Cerrado	7/6/2013 17:01
3552700	Tabatinga	21.7390	48.5510	2014	SP	Cerrado	8/21/2014 16:43
3552700	Tabatinga	21.7390	48.7180	2014	SP	Cerrado	8/24/2014 17:13
3552700	Tabatinga	21.7230	48.5930	2015	SP	Cerrado	9/23/2015 16:55
3552700	Tabatinga	21.6560	48.6310	2015	SP	Cerrado	5/27/2015 16:49
3552700	Tabatinga	21.74386	48.59621	2021	SP	Cerrado	8/10/2021 16:30
3552700	Tabatinga	21.7170	48.5840	2006	SP	Cerrado	2/4/2006 16:39
3552700	Tabatinga	21.7010	48.6860	2006	SP	Cerrado	10/23/2006 17:01
3552700	Tabatinga	21.7090	48.6950	2007	SP	Cerrado	2/16/2007 16:37
3552700	Tabatinga	21.7760	48.6610	2010	SP	Cerrado	8/12/2010 16:31
3552700	Tabatinga	21.8	48.6740	2010	SP	Cerrado	5/4/2010 16:57
3552700	Tabatinga	21.7	48.5880	2011	SP	Cerrado	9/23/2011 16:36
3552700	Tabatinga	21.7330	48.5690	2011	SP	Cerrado	12/21/2011 16:30
3552700	Tabatinga	21.6650	48.5740	2012	SP	Cerrado	1/31/2012 16:24
3552700	Tabatinga	21.7490	48.6660	2013	SP	Cerrado	4/17/2013 17:02
3552700	Tabatinga	21.74	48.7420	2015	SP	Cerrado	9/3/2015 17:19
3552700	Tabatinga	21.7130	48.6690	2019	SP	Cerrado	8/31/2019 17:05
3552700	Tabatinga	21.6640	48.5170	2003	SP	Cerrado	1/9/2003 16:52
3552700	Tabatinga	21.74	48.6690	2007	SP	Cerrado	11/18/2007 17:06
3552700	Tabatinga	21.7470	48.6730	2008	SP	Cerrado	7/15/2008 17:08
3552700	Tabatinga	21.6930	48.6840	2009	SP	Cerrado	1/9/2009 16:59
3552700	Tabatinga	21.6450	48.5710	2011	SP	Cerrado	11/8/2011 16:48
3552700	Tabatinga	21.6520	48.5610	2012	SP	Cerrado	1/6/2012 16:30
3552700	Tabatinga	21.6520	48.5710	2012	SP	Cerrado	4/3/2012 17:20
3552700	Tabatinga	21.7410	48.7230	2013	SP	Cerrado	11/2/2013 17:07
3552700	Tabatinga	21.71	48.6180	2013	SP	Cerrado	9/26/2013 16:49
3552700	Tabatinga	21.7120	48.6470	2013	SP	Cerrado	9/27/2013 17:32
3552700	Tabatinga	21.6920	48.5840	2018	SP	Cerrado	6/2/2018 17:00
3552700	Tabatinga	21.62272	48.60122	2021	SP	Cerrado	9/1/2021 17:32
3552700	Tabatinga	21.6370	48.52	2005	SP	Cerrado	11/21/2005 16:57
3552700	Tabatinga	21.71	48.5680	2005	SP	Cerrado	3/19/2005 16:52
3552700	Tabatinga	21.7360	48.55	2007	SP	Cerrado	5/19/2007 17:01
3552700	Tabatinga	21.6880	48.5590	2009	SP	Cerrado	8/14/2009 16:52
3552700	Tabatinga	21.69	48.63	2010	SP	Cerrado	11/5/2010 16:49
3552700	Tabatinga	21.6380	48.6690	2010	SP	Cerrado	10/18/2010 17:01
3552700	Tabatinga	21.7710	48.6390	2010	SP	Cerrado	8/12/2010 16:31
3552700	Tabatinga	21.73	48.6990	2014	SP	Cerrado	8/14/2014 16:37
3552700	Tabatinga	21.7220	48.5830	2015	SP	Cerrado	9/23/2015 16:55
3552700	Tabatinga	21.6860	48.5980	2015	SP	Cerrado	9/24/2015 17:38
3552700	Tabatinga	21.6950	48.7130	2016	SP	Cerrado	8/8/2016 16:55
3552700	Tabatinga	21.7540	48.6180	2017	SP	Cerrado	9/12/2017 16:55
3552700	Tabatinga	21.7330	48.58	2018	SP	Cerrado	9/22/2018 17:00
3552700	Tabatinga	21.7710	48.63	2018	SP	Cerrado	9/2/2018 17:25
3552700	Tabatinga	21.8080	48.6970	2019	SP	Cerrado	8/31/2019 17:05
3552700	Tabatinga	21.6650	48.6420	2005	SP	Cerrado	10/13/2005 16:51
3552700	Tabatinga	21.7270	48.5610	2009	SP	Cerrado	4/29/2009 17:12
3552700	Tabatinga	21.6730	48.6620	2010	SP	Cerrado	10/9/2010 17:07
3552700	Tabatinga	21.6880	48.5890	2011	SP	Cerrado	9/23/2011 16:36
3552700	Tabatinga	21.6470	48.5790	2011	SP	Cerrado	11/3/2011 16:30
3552700	Tabatinga	21.7240	48.71	2011	SP	Cerrado	10/21/2011 17:00
3552700	Tabatinga	21.72	48.6960	2013	SP	Cerrado	7/5/2013 16:18
3552700	Tabatinga	21.6490	48.6250	2013	SP	Cerrado	8/28/2013 17:19
3552700	Tabatinga	21.7630	48.6170	2017	SP	Cerrado	9/12/2017 16:55
3552700	Tabatinga	21.7040	48.67	2019	SP	Cerrado	8/31/2019 17:05
3552700	Tabatinga	21.6650	48.5240	2006	SP	Cerrado	4/12/2006 17:11
3552700	Tabatinga	21.6370	48.6690	2006	SP	Cerrado	12/19/2006 16:55
3552700	Tabatinga	21.7440	48.7030	2006	SP	Cerrado	9/5/2006 17:01
3552700	Tabatinga	21.7350	48.7370	2010	SP	Cerrado	5/13/2010 16:50
3552700	Tabatinga	21.7330	48.7240	2010	SP	Cerrado	5/13/2010 16:50
3552700	Tabatinga	21.6460	48.5150	2010	SP	Cerrado	8/10/2010 16:43
3552700	Tabatinga	21.6620	48.54	2012	SP	Cerrado	1/31/2012 16:24
3552700	Tabatinga	21.74	48.6290	2012	SP	Cerrado	11/1/2012 16:54
3552700	Tabatinga	21.6470	48.5640	2012	SP	Cerrado	3/8/2012 16:43
3552700	Tabatinga	21.74	48.6520	2012	SP	Cerrado	8/22/2012 16:49
3552700	Tabatinga	21.7280	48.7050	2013	SP	Cerrado	4/17/2013 17:02
3552700	Tabatinga	21.7480	48.6560	2013	SP	Cerrado	4/17/2013 17:02
3552700	Tabatinga	21.7420	48.7230	2014	SP	Cerrado	8/24/2014 17:13
3552700	Tabatinga	21.6580	48.6440	2015	SP	Cerrado	5/27/2015 16:49
3552700	Tabatinga	21.8120	48.6870	2016	SP	Cerrado	7/30/2016 17:01
3552700	Tabatinga	21.7070	48.6360	2005	SP	Cerrado	5/13/2005 16:57
3552700	Tabatinga	21.6630	48.5130	2006	SP	Cerrado	4/12/2006 17:11
3552700	Tabatinga	21.6980	48.5750	2011	SP	Cerrado	9/23/2011 16:36
3552700	Tabatinga	21.7020	48.6390	2011	SP	Cerrado	6/20/2011 17:19
3552700	Tabatinga	21.7380	48.6470	2012	SP	Cerrado	9/2/2012 16:30
3552700	Tabatinga	21.75	48.6140	2013	SP	Cerrado	7/31/2013 16:55
3552700	Tabatinga	21.6780	48.5810	2013	SP	Cerrado	2/23/2013 16:43
3552700	Tabatinga	21.6780	48.6210	2013	SP	Cerrado	10/21/2013 16:42
3552700	Tabatinga	21.7470	48.7050	2015	SP	Cerrado	3/3/2015 16:31
3552700	Tabatinga	21.8250	48.6840	2016	SP	Cerrado	1/22/2016 16:49
3552700	Tabatinga	21.7840	48.7090	2016	SP	Cerrado	8/6/2016 17:07
3552700	Tabatinga	21.7920	48.71	2019	SP	Cerrado	8/31/2019 17:05
3552700	Tabatinga	21.6680	48.5150	2003	SP	Cerrado	2/10/2003 16:52
3552700	Tabatinga	21.6640	48.5060	2005	SP	Cerrado	2/24/2005 16:46
3552700	Tabatinga	21.65	48.5740	2008	SP	Cerrado	10/14/2008 16:51
3552700	Tabatinga	21.6690	48.6570	2010	SP	Cerrado	10/11/2010 16:55
3552700	Tabatinga	21.6360	48.66	2010	SP	Cerrado	10/18/2010 17:01
3552700	Tabatinga	21.6870	48.5960	2011	SP	Cerrado	9/23/2011 16:36
3552700	Tabatinga	21.6590	48.5670	2012	SP	Cerrado	1/31/2012 16:24
3552700	Tabatinga	21.6770	48.5280	2012	SP	Cerrado	3/8/2012 16:43
3552700	Tabatinga	21.6760	48.5220	2012	SP	Cerrado	4/12/2012 17:14
3552700	Tabatinga	21.6350	48.61	2012	SP	Cerrado	9/5/2012 17:01
3552700	Tabatinga	21.7240	48.6270	2013	SP	Cerrado	8/12/2013 17:20
3552700	Tabatinga	21.7180	48.6510	2013	SP	Cerrado	9/27/2013 17:32
3552700	Tabatinga	21.7320	48.7020	2013	SP	Cerrado	8/28/2013 17:19
3552700	Tabatinga	21.7310	48.7310	2014	SP	Cerrado	8/24/2014 17:13
3552700	Tabatinga	21.75	48.6310	2014	SP	Cerrado	10/6/2014 16:55
3552700	Tabatinga	21.6510	48.65	2015	SP	Cerrado	5/27/2015 16:49
3552700	Tabatinga	21.6750	48.6040	2019	SP	Cerrado	8/31/2019 17:05
3552700	Tabatinga	21.7270	48.6920	2020	SP	Cerrado	10/11/2020 17:10
3552700	Tabatinga	21.74145	48.60135	2021	SP	Cerrado	8/10/2021 16:30
3552700	Tabatinga	21.65	48.51	2003	SP	Cerrado	10/24/2003 16:52
3552700	Tabatinga	21.7240	48.6690	2006	SP	Cerrado	5/27/2006 16:41
3552700	Tabatinga	21.7620	48.6170	2006	SP	Cerrado	4/27/2006 16:28
3552700	Tabatinga	21.6540	48.5150	2006	SP	Cerrado	4/12/2006 17:11
3552700	Tabatinga	21.7220	48.6170	2007	SP	Cerrado	9/10/2007 16:48
3552700	Tabatinga	21.6730	48.6170	2007	SP	Cerrado	9/10/2007 16:48
3552700	Tabatinga	21.7370	48.6740	2008	SP	Cerrado	7/15/2008 17:08
3552700	Tabatinga	21.67	48.6390	2008	SP	Cerrado	9/24/2008 17:15
3552700	Tabatinga	21.7290	48.5710	2009	SP	Cerrado	4/29/2009 17:12
3552700	Tabatinga	21.6990	48.6180	2009	SP	Cerrado	8/8/2009 17:29
3552700	Tabatinga	21.7480	48.7080	2010	SP	Cerrado	10/20/2010 16:49
3552700	Tabatinga	21.6860	48.6570	2010	SP	Cerrado	9/21/2010 17:20
3552700	Tabatinga	21.67	48.6670	2010	SP	Cerrado	10/11/2010 16:55
3552700	Tabatinga	21.6410	48.5820	2011	SP	Cerrado	10/21/2011 17:00
3552700	Tabatinga	21.6460	48.5250	2011	SP	Cerrado	9/6/2011 17:31
3552700	Tabatinga	21.7320	48.6310	2013	SP	Cerrado	8/12/2013 17:20
3552700	Tabatinga	21.7210	48.6990	2013	SP	Cerrado	7/5/2013 16:18
3552700	Tabatinga	21.7120	48.63	2013	SP	Cerrado	9/26/2013 16:49
3552700	Tabatinga	21.7520	48.6420	2014	SP	Cerrado	10/6/2014 16:55
3552700	Tabatinga	21.7440	48.7340	2014	SP	Cerrado	8/24/2014 17:13
3552700	Tabatinga	21.6870	48.6960	2014	SP	Cerrado	8/25/2014 16:18
3552700	Tabatinga	21.6490	48.6380	2015	SP	Cerrado	5/27/2015 16:49
3552700	Tabatinga	21.6290	48.6540	2003	SP	Cerrado	6/9/2003 16:57
3552700	Tabatinga	21.6890	48.5720	2005	SP	Cerrado	7/29/2005 16:27
3552700	Tabatinga	21.6990	48.6440	2005	SP	Cerrado	2/15/2005 16:52
3552700	Tabatinga	21.7750	48.6730	2005	SP	Cerrado	9/29/2005 16:39
3552700	Tabatinga	21.6670	48.5170	2006	SP	Cerrado	4/12/2006 17:11
3552700	Tabatinga	21.7	48.7340	2008	SP	Cerrado	3/4/2008 16:48
3552700	Tabatinga	21.6740	48.6240	2012	SP	Cerrado	10/25/2012 16:48
3552700	Tabatinga	21.7190	48.6010	2013	SP	Cerrado	5/26/2013 17:08
3552700	Tabatinga	21.7260	48.5930	2013	SP	Cerrado	8/20/2013 16:31
3552700	Tabatinga	21.7450	48.7130	2015	SP	Cerrado	3/3/2015 16:31
3552700	Tabatinga	21.6740	48.5380	2017	SP	Cerrado	8/27/2017 16:55
3552700	Tabatinga	21.6950	48.7020	2017	SP	Cerrado	10/16/2017 16:42
3552700	Tabatinga	21.7310	48.6050	2019	SP	Cerrado	8/31/2019 17:05
3552700	Tabatinga	21.7560	48.7210	2005	SP	Cerrado	9/7/2005 17:16
3552700	Tabatinga	21.6980	48.5680	2011	SP	Cerrado	9/23/2011 16:36
3552700	Tabatinga	21.6450	48.5420	2012	SP	Cerrado	1/6/2012 16:30
3552700	Tabatinga	21.6490	48.5340	2012	SP	Cerrado	1/6/2012 16:30
3552700	Tabatinga	21.8170	48.6910	2013	SP	Cerrado	7/29/2013 17:07
3552700	Tabatinga	21.7220	48.6130	2013	SP	Cerrado	8/12/2013 17:20
3552700	Tabatinga	21.7290	48.72	2014	SP	Cerrado	8/24/2014 17:13
3552700	Tabatinga	21.7310	48.6150	2021	SP	Cerrado	7/13/2021 17:40
3552700	Tabatinga	21.63	48.5180	2004	SP	Cerrado	6/16/2004 17:18
3552700	Tabatinga	21.6560	48.5260	2006	SP	Cerrado	4/12/2006 17:11
3552700	Tabatinga	21.6760	48.6360	2012	SP	Cerrado	10/25/2012 16:48
3552700	Tabatinga	21.7410	48.64	2012	SP	Cerrado	11/1/2012 16:54
3552700	Tabatinga	21.6230	48.6010	2012	SP	Cerrado	8/23/2012 17:31
3552700	Tabatinga	21.6950	48.6640	2013	SP	Cerrado	7/29/2013 17:07
3552700	Tabatinga	21.7510	48.6240	2013	SP	Cerrado	7/31/2013 16:55
3552700	Tabatinga	21.7390	48.5620	2014	SP	Cerrado	8/21/2014 16:43
3552700	Tabatinga	21.7310	48.7040	2014	SP	Cerrado	8/14/2014 16:37
3552700	Tabatinga	21.8260	48.68	2016	SP	Cerrado	2/7/2016 16:49
3552700	Tabatinga	21.6830	48.5360	2017	SP	Cerrado	8/27/2017 16:55
3552700	Tabatinga	21.74632	48.62305	2021	SP	Cerrado	8/10/2021 16:30
3552700	Tabatinga	21.6271	48.62364	2021	SP	Cerrado	9/1/2021 17:32
3552700	Tabatinga	21.6630	48.5070	2003	SP	Cerrado	1/9/2003 16:52
3552700	Tabatinga	21.6360	48.5150	2004	SP	Cerrado	6/18/2004 17:05
3552700	Tabatinga	21.6940	48.6360	2004	SP	Cerrado	11/25/2004 17:05
3552700	Tabatinga	21.6570	48.63	2009	SP	Cerrado	10/17/2009 16:52
3552700	Tabatinga	21.7210	48.57	2011	SP	Cerrado	9/19/2011 17:00
3552700	Tabatinga	21.7410	48.7130	2011	SP	Cerrado	9/1/2011 17:13
3552700	Tabatinga	21.63	48.6030	2013	SP	Cerrado	9/19/2013 16:43
3552700	Tabatinga	21.7320	48.6370	2013	SP	Cerrado	4/24/2013 17:08
3552700	Tabatinga	21.7190	48.6190	2013	SP	Cerrado	8/12/2013 17:20
3552700	Tabatinga	21.7410	48.7290	2014	SP	Cerrado	8/24/2014 17:13
3552700	Tabatinga	21.6930	48.7110	2015	SP	Cerrado	8/13/2015 17:01
3552700	Tabatinga	21.6750	48.5480	2017	SP	Cerrado	8/27/2017 16:55
3552700	Tabatinga	21.7460	48.7230	2019	SP	Cerrado	8/20/2019 17:25
3552700	Tabatinga	21.6610	48.5790	2004	SP	Cerrado	6/23/2004 17:24
3552700	Tabatinga	21.6460	48.6680	2009	SP	Cerrado	7/18/2009 17:11
3552700	Tabatinga	21.7440	48.6710	2009	SP	Cerrado	10/2/2009 17:35
3552700	Tabatinga	21.6840	48.6440	2010	SP	Cerrado	9/21/2010 17:20
3552700	Tabatinga	21.65	48.5730	2012	SP	Cerrado	3/19/2012 16:24
3552700	Tabatinga	21.7380	48.64	2012	SP	Cerrado	8/22/2012 16:49
3552700	Tabatinga	21.6550	48.5850	2012	SP	Cerrado	4/3/2012 17:20
3552700	Tabatinga	21.6880	48.6770	2013	SP	Cerrado	5/1/2013 17:14
3552700	Tabatinga	21.7510	48.6230	2018	SP	Cerrado	9/2/2018 17:25
3552700	Tabatinga	21.7540	48.64	2018	SP	Cerrado	9/2/2018 17:25
3552700	Tabatinga	21.8020	48.7180	2019	SP	Cerrado	8/31/2019 17:05
3552700	Tabatinga	21.6660	48.6060	2019	SP	Cerrado	8/31/2019 17:05
3552700	Tabatinga	21.7430	48.6480	2019	SP	Cerrado	9/27/2019 16:45
3552700	Tabatinga	21.7390	48.6080	2019	SP	Cerrado	8/31/2019 17:05
3552700	Tabatinga	21.62861	48.6050	2021	SP	Cerrado	9/1/2021 17:32
3552700	Tabatinga	21.6690	48.5250	2003	SP	Cerrado	2/10/2003 16:52
3552700	Tabatinga	21.7110	48.57	2006	SP	Cerrado	5/16/2006 16:59
3552700	Tabatinga	21.67	48.64	2007	SP	Cerrado	4/19/2007 16:49
3552700	Tabatinga	21.7080	48.7030	2008	SP	Cerrado	3/31/2008 16:30
3552700	Tabatinga	21.6340	48.5750	2009	SP	Cerrado	3/9/2009 16:41
3552700	Tabatinga	21.6630	48.6150	2010	SP	Cerrado	10/22/2010 16:37
3552700	Tabatinga	21.6790	48.5730	2012	SP	Cerrado	11/12/2012 16:36
3552700	Tabatinga	21.7290	48.7060	2013	SP	Cerrado	10/24/2013 17:13
3552700	Tabatinga	21.6310	48.6090	2013	SP	Cerrado	9/19/2013 16:43
3552700	Tabatinga	21.62412	48.51126	2022	SP	Cerrado	1/15/2022 16:43
3552700	Tabatinga	21.6320	48.6640	2009	SP	Cerrado	4/1/2009 16:48
3552700	Tabatinga	21.6940	48.6940	2009	SP	Cerrado	1/9/2009 16:59
3552700	Tabatinga	21.6280	48.5690	2010	SP	Cerrado	4/16/2010 17:09
3552700	Tabatinga	21.6560	48.5330	2012	SP	Cerrado	1/31/2012 16:24
3552700	Tabatinga	21.7350	48.6550	2012	SP	Cerrado	9/2/2012 16:30
3552700	Tabatinga	21.7410	48.6740	2012	SP	Cerrado	9/2/2012 16:30
3552700	Tabatinga	21.7650	48.6880	2013	SP	Cerrado	10/24/2013 17:13
3552700	Tabatinga	21.7160	48.67	2013	SP	Cerrado	9/27/2013 17:32
3552700	Tabatinga	21.73	48.6170	2013	SP	Cerrado	8/12/2013 17:20
3552700	Tabatinga	21.74	48.7120	2014	SP	Cerrado	8/24/2014 17:13
3552700	Tabatinga	21.6940	48.5930	2018	SP	Cerrado	6/2/2018 17:00
3552700	Tabatinga	21.7470	48.6340	2018	SP	Cerrado	9/2/2018 17:25
3552700	Tabatinga	21.8010	48.7080	2019	SP	Cerrado	8/31/2019 17:05
3552700	Tabatinga	21.7020	48.66	2019	SP	Cerrado	8/31/2019 17:05
3554755	Trabiju	22.0270	48.3730	2005	SP	Cerrado	5/4/2005 17:03
3554755	Trabiju	22.0270	48.3710	2010	SP	Cerrado	8/15/2010 17:02
3554755	Trabiju	22.02	48.3710	2017	SP	Cerrado	8/30/2017 17:25
3554755	Trabiju	22.0280	48.3830	2005	SP	Cerrado	5/4/2005 17:03
3554755	Trabiju	22.0630	48.3260	2010	SP	Cerrado	8/29/2010 17:14
3554755	Trabiju	22.03926	48.40919	2021	SP	Cerrado	8/22/2021 16:54
3554755	Trabiju	22.0660	48.3140	2004	SP	Cerrado	6/18/2004 17:05
3554755	Trabiju	22.0290	48.3810	2010	SP	Cerrado	8/15/2010 17:02
3554755	Trabiju	22.0270	48.3630	2011	SP	Cerrado	9/8/2011 17:19
3554755	Trabiju	22.0710	48.3170	2005	SP	Cerrado	11/7/2005 16:45
3554755	Trabiju	22.0440	48.4160	2014	SP	Cerrado	8/23/2014 16:30
3554755	Trabiju	22.0310	48.3970	2008	SP	Cerrado	7/17/2008 16:56
3554755	Trabiju	22.0650	48.3040	2004	SP	Cerrado	6/18/2004 17:05
3554755	Trabiju	22.0010	48.3130	2005	SP	Cerrado	7/12/2005 17:22
3554755	Trabiju	22.0120	48.3330	2008	SP	Cerrado	9/3/2008 16:56
3554755	Trabiju	22.0650	48.3320	2010	SP	Cerrado	8/29/2010 17:14
3554755	Trabiju	22.0160	48.3270	2014	SP	Cerrado	8/25/2014 16:18
3554755	Trabiju	22.0090	48.3330	2008	SP	Cerrado	9/1/2008 17:08
3554755	Trabiju	22.0160	48.3650	2011	SP	Cerrado	9/8/2011 17:19
3554755	Trabiju	22.0240	48.3490	2011	SP	Cerrado	9/8/2011 17:19
3554755	Trabiju	21.9940	48.3180	2014	SP	Cerrado	8/24/2014 17:13
3554755	Trabiju	22.0460	48.3550	2004	SP	Cerrado	7/31/2004 16:47
3554755	Trabiju	22.0480	48.4110	2014	SP	Cerrado	8/23/2014 16:30
3554755	Trabiju	22.0140	48.3510	2011	SP	Cerrado	9/8/2011 17:19
3554755	Trabiju	22.04	48.3630	2006	SP	Cerrado	6/29/2006 17:24
3554755	Trabiju	21.9920	48.3060	2014	SP	Cerrado	8/24/2014 17:13
3554755	Trabiju	21.9980	48.3280	2014	SP	Cerrado	8/25/2014 16:18
3554755	Trabiju	22.0360	48.3450	2006	SP	Cerrado	6/29/2006 17:24
3554755	Trabiju	22.03	48.3860	2008	SP	Cerrado	7/17/2008 16:56
3554755	Trabiju	22.0290	48.3760	2008	SP	Cerrado	7/17/2008 16:56
3554755	Trabiju	22.0470	48.4090	2016	SP	Cerrado	8/29/2016 17:13
3554755	Trabiju	22.03789	48.39877	2021	SP	Cerrado	8/22/2021 16:54
3554755	Trabiju	22.0530	48.4130	2005	SP	Cerrado	11/20/2005 16:14
3554755	Trabiju	22.0570	48.4170	2007	SP	Cerrado	10/6/2007 17:25
3554755	Trabiju	22.0280	48.3430	2014	SP	Cerrado	5/15/2014 16:56
3554755	Trabiju	22.0330	48.3160	2019	SP	Cerrado	8/8/2019 17:00
3501707	Américo Brasiliense	21.7260	48.0650	2013	SP	Cerrado	9/8/2013 17:01
3501707	Américo Brasiliense	21.7330	48.0330	2007	SP	Cerrado	7/3/2007 16:30
3501707	Américo Brasiliense	21.7510	48.1140	2020	SP	Cerrado	4/4/2020 17:00
3501707	Américo Brasiliense	21.74109	48.06145	2021	SP	Cerrado	9/5/2021 17:07
3501707	Américo Brasiliense	21.7490	48.1130	2003	SP	Cerrado	7/9/2003 17:10
3501707	Américo Brasiliense	21.7070	48.04	2012	SP	Cerrado	9/19/2012 17:13
3501707	Américo Brasiliense	21.7460	48.1160	2016	SP	Cerrado	5/6/2016 16:43
3501707	Américo Brasiliense	21.7180	47.9410	2017	SP	Cerrado	9/10/2017 17:07
3501707	Américo Brasiliense	21.7390	47.98	2020	SP	Cerrado	10/2/2020 17:15
3501707	Américo Brasiliense	21.71	47.9530	2017	SP	Cerrado	9/10/2017 17:07
3501707	Américo Brasiliense	21.6940	47.9260	2018	SP	Cerrado	9/1/2018 16:40
3501707	Américo Brasiliense	21.7180	48.1360	2010	SP	Cerrado	8/1/2010 16:49
3501707	Américo Brasiliense	21.7120	47.9630	2017	SP	Cerrado	9/10/2017 17:07
3501707	Américo Brasiliense	21.7140	47.9970	2020	SP	Cerrado	10/1/2020 16:35
3501707	Américo Brasiliense	21.7370	48.12	2006	SP	Cerrado	6/1/2006 16:59
3501707	Américo Brasiliense	21.7380	48.1290	2006	SP	Cerrado	6/1/2006 16:59
3501707	Américo Brasiliense	21.7590	48.1040	2003	SP	Cerrado	7/9/2003 17:10
3501707	Américo Brasiliense	21.7510	48.0560	2004	SP	Cerrado	2/4/2004 16:58
3501707	Américo Brasiliense	21.6930	47.9520	2007	SP	Cerrado	7/2/2007 17:25
3501707	Américo Brasiliense	21.7070	48.0560	2010	SP	Cerrado	8/26/2010 16:43
3501707	Américo Brasiliense	21.7040	47.9560	2014	SP	Cerrado	6/17/2014 17:38
3501707	Américo Brasiliense	21.7210	47.9620	2017	SP	Cerrado	9/10/2017 17:07
3501707	Américo Brasiliense	21.7390	48.1	2004	SP	Cerrado	7/4/2004 17:05
3501707	Américo Brasiliense	21.7060	48.1330	2005	SP	Cerrado	3/19/2005 16:52
3501707	Américo Brasiliense	21.7590	48.1070	2010	SP	Cerrado	8/10/2010 16:43
3501707	Américo Brasiliense	21.7480	48.11	2016	SP	Cerrado	5/6/2016 16:43
3501707	Américo Brasiliense	21.7410	48.1060	2020	SP	Cerrado	4/4/2020 17:00
